MANDT,KUNNR,DUNS_CONF_CODE,CREATE_TS,CREATE_USER,UPDATE_TS,CAP_IND,COV_ELG_IND
100,0021992242,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0022288528,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0022289406,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0022298292,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0022311296,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0022313552,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0026314288,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026318521,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0026473937,00,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026599637,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0026601914,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026620176,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026683544,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026859875,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026917544,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0026961891,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027000488,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027018180,09,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027057407,05,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027071158,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027105863,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027110459,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027188434,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027203830,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027207389,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027218695,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027228164,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027240540,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027248460,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027272807,06,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027274620,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027293367,06,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027296779,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027299993,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027306420,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027307702,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027308084,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027314991,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027366401,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027374866,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027405672,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027411802,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027414633,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027426489,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027434254,05,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027435251,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027436190,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027437916,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027452509,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027481091,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027487598,06,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027509887,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027521243,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027527078,09,2020-03-05 16:28:19,LH_CREATE,2020-03-31 05:03:48,Y,Y
100,0027680356,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027680780,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027690199,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027703126,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027711985,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027722242,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027729148,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027774309,07,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027782132,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027792848,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027796804,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027817555,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027837427,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027843945,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027846731,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027877326,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027890568,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027894186,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027902765,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027902967,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027916662,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0027939775,09,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027948713,09,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0027954302,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028002928,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028031046,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028033568,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028033692,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028930100,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028943278,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0028956874,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028969681,05,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028982835,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0028982857,09,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0029179232,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0029186799,10,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,Y,Y
100,0029194696,08,2020-03-05 16:28:19,LH_CREATE,2020-03-05 16:28:19,N,Y
100,0029676381,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029717890,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029722576,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029825098,05,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029841565,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029866706,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029932382,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029934609,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029949395,05,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029950588,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029954684,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029954807,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0029971399,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029974147,07,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029975605,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0029980099,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030006204,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030017491,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030017857,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030021286,05,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030021301,05,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030022197,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030034564,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030098656,07,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030142584,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030150427,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030152597,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030186305,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030194023,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030199115,06,2020-03-20 06:20:04,LH_CREATE,2020-03-20 06:20:04,Y,Y
100,0030199942,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030204011,06,2020-03-20 06:20:04,LH_CREATE,2020-03-20 06:20:04,Y,Y
100,0030213384,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030216960,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030229364,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030245716,09,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030251042,06,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030251087,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030296188,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030306455,09,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030308190,07,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030310393,05,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030311792,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030317077,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,N,Y
100,0030319803,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030337448,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030338353,05,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030346547,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030347285,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030363161,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030367206,09,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030374520,00,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030378973,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030386306,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030401068,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030450119,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030473772,08,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0030473904,10,2020-03-05 16:53:13,LH_CREATE,2020-03-05 16:53:13,Y,Y
100,0011934098,10,2020-03-05 15:22:43,LH_CREATE,2020-03-05 15:22:43,Y,Y
100,0011934162,10,2020-03-05 15:22:43,LH_CREATE,2020-03-05 15:22:43,Y,Y
100,0014504735,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014505346,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014506649,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014508752,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014510170,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014511525,04,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014512671,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014513449,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014513564,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014513722,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014514357,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014514358,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014515295,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014515325,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014518701,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014518803,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014519575,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014519810,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014520021,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014520034,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014520049,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014520873,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014521583,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014521736,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014523831,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014524359,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014526911,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014527930,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014528826,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014529270,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014529337,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014529616,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014529728,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014531726,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014533339,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014533374,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014533994,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014534112,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014534972,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014535805,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014536243,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014538276,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014541973,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014542557,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014543163,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014543371,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014543801,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014545197,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014546260,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014547220,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014547474,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014547495,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014548674,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014549292,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014549296,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014549425,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014551956,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014552881,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014553138,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014554358,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014554831,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014555781,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014557420,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014557714,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014557924,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014557926,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014559338,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014560632,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014561462,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014563034,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014564372,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014568109,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014568177,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014569523,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014570508,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014570885,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014571278,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014572429,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014572659,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014572672,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014573443,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014573582,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014577003,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014578057,04,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014578400,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014581635,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014581657,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014581686,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014581692,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014582344,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014822753,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014830840,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014835636,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014837540,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014838434,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014840230,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014841199,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014841985,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014842886,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
