MANDT,KUNNR,DUNS_CONF_CODE,CREATE_TS,CREATE_USER,UPDATE_TS,CAP_IND,COV_ELG_IND
100,0014844133,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014844160,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014844168,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014844322,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014845268,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014845728,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014846876,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014847243,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014847266,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014850601,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014851032,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014854202,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014855065,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014856986,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014858097,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014858281,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014860737,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014860769,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014863817,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014864062,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014864092,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014866682,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014866917,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014866945,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014868842,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014869467,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014869702,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014870172,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014870567,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014873341,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014873346,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014873367,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014873399,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014874287,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014874370,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875268,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014875276,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875284,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875321,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875328,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875335,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875357,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014875364,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014876417,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014877653,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014879709,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014882721,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014884505,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014884716,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014885199,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014888216,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014890181,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014891927,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014893188,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014895973,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014896634,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014899552,04,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014900476,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014901634,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014902014,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014902306,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014902375,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014905817,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014907661,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014909842,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014910407,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014910767,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014911880,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014911945,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014912967,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014915670,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014917222,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014917238,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014918545,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014920911,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014921058,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014921533,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014921542,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014926343,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014927400,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014927831,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014928991,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014929107,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014930019,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014932162,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0014933856,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0014935291,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015456869,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015458692,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015458786,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015458815,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015461009,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015461582,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015462056,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015463012,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015463064,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015464248,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015464464,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015464547,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015465202,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015466158,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015467188,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015471849,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015472194,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015473240,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015474210,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015474824,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015475023,06,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015475316,00,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015475340,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015475388,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015475777,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015475897,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015475932,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015475956,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015476472,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015476627,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015476725,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015477368,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015478022,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015478039,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015479272,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015479904,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015481489,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015481492,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015482398,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015482909,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015482942,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015483812,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015484085,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015484351,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015484401,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015487877,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015488064,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015488746,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015490487,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015491350,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015491582,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015491600,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015492617,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015493210,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015494048,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015494933,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015495006,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015495350,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015495544,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015496647,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015496700,00,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015496714,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015497680,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015497693,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015498115,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015501806,00,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015502206,00,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015503010,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015503033,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015503341,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015503998,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015504063,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015505509,05,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015507165,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015507670,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015509186,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015509469,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015510255,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015510910,10,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015515369,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015519549,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015520348,09,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015520472,08,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,Y,Y
100,0015524341,10,2020-03-05 15:59:12,LH_CREATE,2020-03-11 05:13:31,N,Y
100,0015524434,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015526644,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015528381,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015529042,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015529118,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015530937,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0015531057,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0015532191,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0015536432,07,2020-03-05 15:59:11,LH_CREATE,2020-03-05 15:59:11,N,Y
100,0016133756,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016138913,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016142191,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016142195,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016143618,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016145499,00,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016145541,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016146819,05,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016149511,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016150731,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016151147,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016151773,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016152388,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016154139,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016156313,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016156386,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016157402,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016158134,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016158213,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016162571,05,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016162689,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016164689,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016164845,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016169173,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016171219,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016172315,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016175284,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016177887,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016178535,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016178911,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016179749,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016180979,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016181924,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016182405,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016184069,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016184873,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016185304,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016185898,09,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016190355,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016191882,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016195328,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016195758,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016196499,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016200707,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016203217,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016204188,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016204360,07,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016204372,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016206365,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016207011,00,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016207019,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016207052,08,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016207685,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016209636,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016209933,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016210313,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016211749,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016212100,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016213201,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016213688,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016214193,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016214215,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016214929,06,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016215163,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016215261,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016215417,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016215533,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016217099,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
100,0016220041,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,N,Y
100,0016221481,10,2020-03-05 15:59:12,LH_CREATE,2020-03-05 15:59:12,Y,Y
